19165380
1334788
831473
777681
1287148
1089821
993289
1099377
977287
701663
694994
710802
597230
716174
751395
650345
654433
705341
664203
744889
622322
1170272
1800910
1042187
1279237
1215960
968562
733621
819533
756702
725193
784553
750235
786059
841746
804769
1778671
2088375
1029610
1102377
1163979
1520197
752437
700962
694957
817160
558772
637113
710856
1164990
891506
824991
1035545
3286471
2856291
871656
763979
804933
671972
661077
679315
600983
711780
676976
645064
708104
693279
642366
1426374
1476277
1230767
1059425
960727
800325
963603
787706
735417
649936
691114
716755
630326
626658
635540
668812
633986
719028
1531245
1646892
1135337
1015157
931122
1204499
1099901
734541
707115
635769
642360
618431
662890
631236
660761
602976
671692
691096
720021
1105949
1308638
1237224
960869
915867
1076624
1564336
755088
722962
733368
734258
746024
640305
699931
695805
822307
1499711
1040957
1377716
1268220
887301
1088619
1542853
822759
735435
685136
912872
664152
751214
670979
724608
731499
704582
609458
765329
1412717
1680095
929258
1038173
1064720
2030656
854212
851160
759966
704880
770971
648784
799470
899843
686032
683727
855103
2098247
1180229
1266502
881310
1102797
1477761
845287
806408
647749
662812
644024
790211
698213
687576
675089
650392
795164
1444000
2815054
1399076
1184480
920661
756144
686740
646156
665547
720340
657133
637511
739080
662947
606202
667016
922705
1347499
1112130
1224712
3013172
909160
819449
616529
797521
648805
696938
706150
712906
675657
729113
623189
851174
622256
978501
1515271
1177640
1067889
1014391
967869
1254111
1042442
661753
704920
781887
644043
631083
650203
657436
781338
683438
656636
1428358
1578436
1337453
920704
1120258
1550171
633610
635138
646589
712993
693031
644576
875731
733940
719127
779703
638106
609367
1069858
1506548
1485085
963471
1116704
1633200
759430
671053
849793
655605
721465
654082
781211
689838
718680
763246
1986500
1475809
1562088
877537
1063427
1126941
909376
805788
881640
806665
636439
859465
701708
609890
615652
772960
717292
814872
942719
3031749
1117512
1374588
1532471
713317
738950
536346
657490
762739
668723
671036
676740
629499
742486
651100
693076
704033
1422219
746526
675010
1098299
743092
867348
744957
1105633
1061337
775061
686949
608431
698651
644038
967920
692387
687570
725018
662481
723315
2680285
847216
1542430
1248100
896546
716357
770753
775290
721186
677112
701352
697870
657709
707956
721416
784172
731544
1706882
923420
1366349
1040673
1993027
852242
732116
755606
672782
659720
542434
606771
728690
607004
776403
646035
715735
745474
1675887
1553452
935329
917947
1214782
1837018
709327
670782
577288
749709
621517
632825
656868
663446
744886
621757
678332
657862
1539718
1134473
1087749
942526
1066952
980272
1138699
941085
737294
737729
884704
736750
652371
681153
677503
608013
804947
623859
733818
1370940
1752462
1025869
1107956
975400
1010806
1673829
654049
622846
651463
707623
757845
681516
749920
670463
822890
754671
983823
1345608
1153852
935056
986395
1193993
800815
839934
763876
898546
653162
858719
675838
564200
680971
617000
602847
682104
575142
2193899
1187489
956753
978193
1264915
922505
817778
